,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowD,SlowK,MACD_Signal,MACD,MACD_Hist,ADX,CCI,Aroon Up,Aroon Down,Real Lower Band,Real Middle Band,Real Upper Band,Chaikin A/D,OBV
2012-10-22,2.84,2.87,2.76,2.81,2.23674700106,49458111,0.0000,1.0,2.1394,2.1721,53.2083,68.2503,50.5097,0.0008,0.0154,0.0146,12.0664,112.7758,90.0000,65.0000,1.9842,2.1394,2.2947,974819932.9341,-2902378427.0000
2012-10-19,2.84,2.85,2.7,2.74,2.18102732488,44538913,0.0000,1.0,2.1367,2.1653,51.2114,80.0333,69.1763,-0.0028,0.0112,0.0140,11.9343,77.3237,95.0000,70.0000,1.9866,2.1367,2.2867,979316124.8432,-2951836538.0000
2012-10-18,2.82,2.95,2.74,2.8,2.22878704732,131359699,0.0000,1.0,2.1378,2.1637,53.0551,76.3348,85.0649,-0.0063,0.0112,0.0175,11.8580,143.1458,100.0000,75.0000,1.9860,2.1378,2.2897,1000100950.9044,-2907297625.0000
2012-10-17,2.865,2.94,2.81,2.94,2.34022639968,51947976,0.0000,1.0,2.1398,2.1568,57.6563,58.6279,85.8586,-0.0107,0.0063,0.0169,11.6152,204.7779,100.0000,80.0000,1.9823,2.1398,2.2973,1056397964.7615,-2775937926.0000
2012-10-16,2.75,2.85,2.74,2.82,2.2447069548,50401157,0.0000,1.0,2.1378,2.1375,54.4388,36.9529,58.0808,-0.0149,-0.0115,0.0034,11.0691,118.8030,0.0000,85.0000,1.9898,2.1378,2.2859,1004449988.7615,-2827885902.0000
2012-10-15,2.6,2.69,2.58,2.68,2.13326760243,22963574,0.0000,1.0,2.1410,2.1262,50.2489,28.8580,31.9444,-0.0158,-0.0242,-0.0085,10.7466,-33.0160,0.0000,90.0000,1.9816,2.1410,2.3004,981540371.9433,-2878287059.0000
2012-10-12,2.55,2.59,2.53,2.56,2.03774815755,26578253,0.0000,1.0,2.1526,2.1255,46.2219,32.9173,20.8333,-0.0136,-0.0288,-0.0152,10.9117,-107.9132,0.0000,95.0000,1.9660,2.1526,2.3392,962751993.2160,-2901250633.0000
2012-10-11,2.57,2.6,2.52,2.55,2.02978820381,30353973,0.0000,1.0,2.1693,2.1347,45.8750,41.8076,33.7963,-0.0098,-0.0246,-0.0147,11.4446,-112.0035,5.0000,100.0000,1.9675,2.1693,2.3710,962751993.2160,-2927828886.0000
2012-10-10,2.63,2.65,2.52,2.6,2.06958797251,34695004,0.0000,1.0,2.1848,2.1458,47.3248,44.0501,44.1224,-0.0062,-0.0179,-0.0118,12.0055,-96.3039,10.0000,100.0000,1.9806,2.1848,2.3890,970340486.4660,-2897474913.0000
2012-10-09,2.73,2.76,2.67,2.68,2.13326760243,22183554,0.0000,1.0,2.1908,2.1538,49.7128,42.7206,47.5040,-0.0032,-0.0132,-0.0100,12.5959,-32.4486,15.0000,55.0000,1.9936,2.1908,2.3880,962333947.0814,-2862779909.0000
2012-10-08,2.65,2.68,2.65,2.68,2.13326760243,11161045,0.0000,1.0,2.1952,2.1560,49.7128,39.0044,40.5240,-0.0007,-0.0136,-0.0129,12.6608,-56.5399,20.0000,60.0000,1.9994,2.1952,2.3910,979587822.4155,-2862779909.0000
2012-10-05,2.7,2.71,2.65,2.68,2.13326760243,16489714,0.0000,1.0,2.1932,2.1584,49.7128,43.5977,40.1338,0.0025,-0.0138,-0.0163,12.9911,-48.2317,25.0000,0.0000,1.9941,2.1932,2.3922,968426777.4155,-2862779909.0000
2012-10-04,2.66,2.69,2.6,2.64,2.10142778747,27266948,0.0000,1.0,2.1916,2.1610,48.6010,45.6203,36.3553,0.0066,-0.0139,-0.0204,13.3388,-66.2732,30.0000,0.0000,1.9901,2.1916,2.3930,968426777.4155,-2879269623.0000
2012-10-03,2.625,2.67,2.58,2.66,2.11734769495,31436068,0.0000,1.0,2.1844,2.1673,49.1168,50.6949,54.3040,0.0117,-0.0105,-0.0222,13.7679,-57.8067,35.0000,5.0000,1.9616,2.1844,2.4072,971456438.3043,-2852002675.0000
2012-10-02,2.78,2.81,2.59,2.62,2.08550787999,55479726,0.0000,1.0,2.1733,2.1725,48.0696,41.9183,46.2015,0.0172,-0.0077,-0.0249,14.2813,-33.6153,40.0000,10.0000,1.9182,2.1733,2.4283,947006163.1932,-2883438743.0000
2012-10-01,2.59,2.79,2.59,2.76,2.19694723236,73381796,0.0000,1.0,2.1816,2.1817,51.6008,35.2919,51.5791,0.0235,-0.0008,-0.0243,14.7893,-16.7215,45.0000,15.0000,1.9276,2.1816,2.4356,987355054.8305,-2827959017.0000
2012-09-28,2.64,2.67,2.55,2.575,2.04968808816,63342479,0.0000,1.0,2.1840,2.1801,46.6841,24.2867,27.9743,0.0295,-0.0033,-0.0328,15.3810,-79.0990,50.0000,20.0000,1.9286,2.1840,2.4394,935987797.6291,-2901340813.0000
2012-09-27,2.65,2.69,2.6,2.67,2.12530764869,30532848,0.0000,1.0,2.1910,2.1938,49.1183,21.8344,26.3221,0.0377,0.0086,-0.0292,16.0268,-58.6462,55.0000,25.0000,1.9431,2.1910,2.4388,972937577.0457,-2837998334.0000
2012-09-26,2.64,2.65,2.53,2.59,2.06162801877,52879375,0.0000,1.0,2.2001,2.2010,46.9035,19.8305,18.5635,0.0450,0.0159,-0.0291,16.8499,-100.9259,0.0000,30.0000,1.9492,2.2001,2.4511,955974883.7124,-2868531182.0000
2012-09-25,2.77,2.78,2.68,2.7,2.14918750991,31554468,0.0000,1.0,2.2176,2.2157,49.7311,21.0300,20.6177,0.0523,0.0315,-0.0208,17.6011,-42.1043,0.0000,35.0000,1.9590,2.2176,2.4763,955974883.7124,-2815651807.0000
2012-09-24,2.7,2.77,2.67,2.74,2.18102732488,24486752,0.0000,1.0,2.2395,2.2227,50.7889,23.8089,20.3102,0.0575,0.0420,-0.0155,18.2311,-47.6190,5.0000,40.0000,1.9373,2.2395,2.5417,974907564.5140,-2784097339.0000
2012-09-21,2.79,2.82,2.67,2.77,2.2049071861,55916435,0.0000,1.0,2.2531,2.2271,51.5704,32.0618,22.1621,0.0614,0.0516,-0.0098,18.9210,-41.7717,10.0000,45.0000,1.9386,2.2531,2.5676,965112863.7121,-2759610587.0000
2012-09-20,2.83,2.87,2.81,2.85,2.26858681602,29521181,0.0000,1.0,2.2702,2.2294,53.6623,44.1811,28.9543,0.0638,0.0606,-0.0032,19.6471,-8.3096,15.0000,50.0000,1.9317,2.2702,2.6087,946474052.0424,-2703694152.0000
2012-09-19,2.87,2.9,2.83,2.89,2.30042663098,28243743,0.0000,1.0,2.2714,2.2253,54.7165,59.3490,45.0689,0.0646,0.0648,0.0002,20.0092,4.4733,20.0000,55.0000,1.9328,2.2714,2.6100,936633658.3757,-2674172971.0000
2012-09-18,2.87,2.95,2.83,2.9,2.30838658472,49512068,0.0000,1.0,2.2662,2.2174,54.9730,69.9388,58.5201,0.0645,0.0660,0.0014,20.3311,14.9515,25.0000,60.0000,1.9264,2.2662,2.6060,916459556.2328,-2645929228.0000
2012-09-17,3.045,3.09,2.91,2.97,2.3641062609,50557713,0.0000,1.0,2.2602,2.2078,56.7419,77.3371,74.4581,0.0642,0.0657,0.0015,20.6700,58.1322,30.0000,65.0000,1.9194,2.2602,2.6011,908207544.8995,-2596417160.0000
2012-09-14,3.01,3.14,2.9,2.98,2.37206621465,104941512,0.0000,1.0,2.2511,2.1913,56.9907,75.0829,76.8382,0.0638,0.0587,-0.0051,20.8030,71.5405,35.0000,70.0000,1.9120,2.2511,2.5901,925060115.9019,-2545859447.0000
2012-09-13,2.8,2.97,2.78,2.94,2.34022639968,63866746,0.0000,1.0,2.2375,2.1723,56.2618,70.5694,80.7151,0.0651,0.0481,-0.0170,20.9430,32.6528,40.0000,75.0000,1.8973,2.2375,2.5778,960040619.8945,-2650800959.0000
2012-09-12,2.94,2.98,2.71,2.75,2.18898727862,147267111,0.0000,1.0,2.2256,2.1546,52.6394,58.6970,67.6955,0.0693,0.0371,-0.0322,21.4226,2.8924,45.0000,80.0000,1.8838,2.2256,2.5674,916342319.9998,-2714667705.0000
2012-09-11,2.79,2.81,2.74,2.79,2.22082709358,44513524,0.0000,1.0,2.2153,2.1510,53.5260,45.6526,63.2975,0.0774,0.0379,-0.0395,21.9274,-3.6120,50.0000,85.0000,1.8575,2.2153,2.5730,1019974731.4346,-2567400594.0000
2012-09-10,2.65,2.68,2.59,2.63,2.09346783373,38079731,0.0000,1.0,2.2081,2.1436,50.3482,30.3431,45.0980,0.0873,0.0352,-0.0521,22.8057,-56.3953,55.0000,90.0000,1.8454,2.2081,2.5708,1000897506.8632,-2611914118.0000
2012-09-07,2.52,2.65,2.48,2.64,2.10142778747,94404991,0.0000,1.0,2.2133,2.1489,50.5534,19.5108,28.5621,0.1003,0.0442,-0.0561,23.9952,-77.9356,60.0000,95.0000,1.8543,2.2133,2.5722,1005128588.0854,-2573834387.0000
2012-09-06,2.39,2.51,2.27,2.46,1.95814862014,126892004,0.0000,1.0,2.2248,2.1539,46.8483,14.1568,17.3693,0.1143,0.0542,-0.0601,25.1800,-157.8451,65.0000,100.0000,1.8661,2.2248,2.5835,921830066.6140,-2668239378.0000
2012-09-05,2.89,2.9,2.36,2.38,1.89446899022,220455785,0.0000,1.0,2.2332,2.1745,45.1117,12.4046,12.6010,0.1293,0.0807,-0.0486,26.1071,-114.6547,70.0000,100.0000,1.8924,2.2332,2.5739,847809730.9578,-2795131382.0000
2012-09-04,2.9,2.95,2.82,2.83,2.25266690854,71423528,0.0000,1.0,2.2439,2.2040,54.6537,14.9414,12.5000,0.1415,0.1199,-0.0216,27.2678,20.8333,75.0000,30.0000,1.9344,2.2439,2.5534,1051935457.8104,-2574675597.0000
2012-08-31,2.82,2.86,2.75,2.82,2.2447069548,45137101,0.0000,1.0,2.2312,2.1989,54.4503,25.9293,12.1129,0.1469,0.1318,-0.0151,27.7739,3.9772,80.0000,0.0000,1.9037,2.2312,2.5586,1112370750.7335,-2646099125.0000
2012-08-30,2.93,2.94,2.73,2.75,2.18898727862,72167166,0.0000,1.0,2.2133,2.1941,53.0499,43.1392,20.2112,0.1507,0.1457,-0.0049,28.4970,10.7747,85.0000,0.0000,1.8532,2.2133,2.5733,1100060632.2790,-2691236226.0000
2012-08-29,2.93,2.96,2.78,2.9,2.30838658472,95166491,0.0000,1.0,2.1942,2.1946,56.5918,64.3285,45.4637,0.1519,0.1672,0.0153,29.2581,43.0197,90.0000,5.0000,1.7928,2.1942,2.5955,1158481671.4140,-2619069060.0000
2012-08-28,3.2,3.21,3.0,3.03,2.41186598335,71384694,0.0000,1.0,2.1735,2.1826,59.8837,79.0988,63.7429,0.1481,0.1799,0.0318,29.9241,112.4698,95.0000,10.0000,1.7555,2.1735,2.5915,1126759507.7473,-2523902569.0000
2012-08-27,3.31,3.39,3.25,3.25,2.58698496564,86948058,0.0000,1.0,2.1488,2.1585,66.0617,87.6670,83.7790,0.1401,0.1830,0.0429,29.9881,196.0146,100.0000,0.0000,1.7317,2.1488,2.5659,1177748574.8902,-2452517875.0000
2012-08-24,3.08,3.21,3.06,3.08,2.45166575205,59440853,0.0000,1.0,2.1058,2.1134,63.2808,88.1077,89.7744,0.1294,0.1665,0.0370,29.2003,164.3953,100.0000,0.0000,1.7012,2.1058,2.5104,1264696632.8902,-2539465933.0000
2012-08-23,2.95,3.21,2.92,3.2,2.54718519693,107508802,0.0000,1.0,2.0672,2.0778,66.9601,85.1990,89.4476,0.1202,0.1567,0.0366,28.6448,173.2362,100.0000,0.0000,1.6547,2.0672,2.4797,1308286591.7569,-2480025080.0000
2012-08-22,2.88,2.89,2.81,2.88,2.29246667724,36972103,0.0000,1.0,2.0202,2.0284,61.2529,80.0374,85.1012,0.1110,0.1323,0.0212,28.0600,104.0877,55.0000,0.0000,1.6235,2.0202,2.4170,1208192189.8945,-2587533882.0000
2012-08-21,2.775,2.85,2.73,2.76,2.19694723236,24839522,0.0000,1.0,1.9788,2.0006,58.7122,71.7946,81.0483,0.1057,0.1251,0.0194,28.0112,86.9880,60.0000,0.0000,1.5344,1.9788,2.4232,1180463112.6445,-2624505985.0000
2012-08-20,2.74,2.81,2.7,2.75,2.18898727862,20437760,0.0000,1.0,1.9390,1.9799,58.4968,57.2106,73.9627,0.1009,0.1238,0.0230,28.0409,83.4298,65.0000,0.0000,1.4406,1.9390,2.4375,1192882873.6406,-2649345507.0000
2012-08-17,2.76,2.79,2.71,2.74,2.18102732488,30005113,0.0000,1.0,1.9024,1.9579,58.2900,41.8258,60.3730,0.0951,0.1212,0.0261,28.1525,87.1202,70.0000,5.0000,1.3760,1.9024,2.4288,1194740851.8199,-2669783267.0000
2012-08-16,2.655,2.73,2.58,2.64,2.10142778747,33751901,0.0000,1.0,1.8614,1.9344,56.2179,33.4638,37.2960,0.0886,0.1169,0.0283,28.3093,71.2597,75.0000,10.0000,1.3016,1.8614,2.4213,1202242130.0640,-2699788380.0000
2012-08-15,2.52,2.64,2.51,2.64,2.10142778747,44601313,0.0000,1.0,1.8300,1.9168,56.2179,42.1958,27.8083,0.0815,0.1179,0.0364,28.5909,65.7212,80.0000,0.0000,1.2571,1.8300,2.4029,1208992510.2640,-2699788380.0000
2012-08-14,2.495,2.51,2.41,2.49,1.98202848136,53471001,0.0000,1.0,1.7938,1.8974,53.0610,62.1286,35.2869,0.0724,0.1174,0.0450,29.0660,45.8005,85.0000,5.0000,1.2028,1.7938,2.3848,1164391197.2640,-2744389693.0000
2012-08-13,2.77,2.8,2.58,2.61,2.07754792625,44416870,0.0000,1.0,1.7619,1.8884,56.1373,81.8581,63.4921,0.0612,0.1272,0.0660,29.8386,88.6031,90.0000,10.0000,1.1468,1.7619,2.3771,1132308596.6747,-2690918692.0000
2012-08-10,2.8,2.85,2.7,2.76,2.19694723236,51720817,0.0000,1.0,1.7297,1.8685,60.2879,87.9435,87.6068,0.0447,0.1281,0.0834,30.1287,120.2289,95.0000,15.0000,1.1165,1.7297,2.3429,1164611774.8572,-2646501822.0000
2012-08-09,2.765,2.93,2.73,2.93,2.33226644594,58690003,0.0000,1.0,1.6931,1.8340,65.5022,80.1456,94.4755,0.0238,0.1153,0.0915,30.0292,157.3469,100.0000,20.0000,1.1091,1.6931,2.2770,1174955938.2520,-2594781005.0000
2012-08-08,2.55,2.69,2.51,2.67,2.12530764869,41006212,0.0000,1.0,1.6513,1.7815,60.5439,63.7800,81.7483,0.0010,0.0835,0.0825,29.8209,129.7770,75.0000,25.0000,1.1414,1.6513,2.1612,1116265935.2520,-2653471008.0000
2012-08-07,2.675,2.69,2.58,2.65,2.10938774121,56271310,0.0000,1.0,1.6206,1.7453,60.1251,51.2353,64.2131,-0.0197,0.0627,0.0824,30.0458,156.6029,80.0000,30.0000,1.1568,1.6206,2.0845,1084372214.8076,-2694477220.0000
2012-08-06,2.47,2.54,2.42,2.51,1.99794838885,32410005,0.0000,1.0,1.5868,1.7070,57.0967,50.8080,45.3786,-0.0402,0.0369,0.0772,30.0398,146.3642,85.0000,35.0000,1.1746,1.5868,1.9990,1069025493.8985,-2750748530.0000
2012-08-03,2.32,2.41,2.29,2.37,1.88650903648,37458692,0.0000,1.0,1.5602,1.6764,53.7605,63.6105,44.1141,-0.0595,0.0148,0.0743,30.3305,133.2100,90.0000,40.0000,1.1911,1.5602,1.9292,1052820491.3968,-2783158535.0000
2012-08-02,2.34,2.37,2.17,2.27,1.80690949908,66974834,0.0000,1.0,1.5422,1.6543,51.1847,80.3646,62.9313,-0.0781,-0.0023,0.0758,30.9196,128.6396,95.0000,45.0000,1.2048,1.5422,1.8796,1040334260.7301,-2820617227.0000
2012-08-01,2.43,2.72,2.32,2.38,1.89446899022,172219328,0.0000,1.0,1.5323,1.6382,54.3484,90.8463,83.7860,-0.0971,-0.0160,0.0811,31.6302,235.0936,100.0000,50.0000,1.2156,1.5323,1.8490,1040334260.7259,-2753642393.0000
2012-07-31,2.29,2.41,2.24,2.41,1.91834885144,92278824,0.0000,1.0,1.5223,1.6112,55.2330,90.5195,94.3764,-0.1173,-0.0421,0.0752,31.8715,223.8489,100.0000,55.0000,1.2413,1.5223,1.8034,1160887790.3275,-2581423065.0000
2012-07-30,2.16,2.2,2.1,2.17,1.72730996167,38122248,0.0000,1.0,1.5116,1.5789,48.9141,81.0623,94.3764,-0.1362,-0.0773,0.0589,32.8622,147.3824,100.0000,60.0000,1.2798,1.5116,1.7434,1068608966.3275,-2673701889.0000
2012-07-27,2.07,2.16,2.07,2.11,1.67955023923,58751129,0.0000,1.0,1.5076,1.5633,47.1421,67.2280,82.8055,-0.1509,-0.1016,0.0492,34.5498,127.8626,5.0000,65.0000,1.2884,1.5076,1.7268,1053360067.1275,-2711824137.0000
2012-07-26,1.95,2.02,1.91,2.02,1.60791065556,47901071,0.0000,1.0,1.5076,1.5510,44.3936,53.4309,66.0049,-0.1632,-0.1264,0.0368,36.2737,51.3384,0.0000,70.0000,1.2884,1.5076,1.7268,1059887970.3498,-2770575266.0000
2012-07-25,1.82,1.855,1.8,1.84,1.46463148824,24727844,0.0000,1.0,1.5144,1.5450,38.2976,48.2643,52.8736,-0.1724,-0.1488,0.0236,37.5780,-39.0199,5.0000,75.0000,1.2757,1.5144,1.7531,1011986899.3498,-2818476337.0000
2012-07-24,1.775,1.82,1.75,1.76,1.40095185831,30509066,0.0000,1.0,1.5271,1.5535,35.3030,44.3250,41.4141,-0.1783,-0.1606,0.0176,38.2504,-69.8588,0.0000,80.0000,1.2737,1.5271,1.7806,1000746970.2589,-2843204181.0000
2012-07-23,1.67,1.83,1.67,1.83,1.4566715345,33872056,0.0000,1.0,1.5442,1.5696,36.7871,41.5119,50.5051,-0.1827,-0.1670,0.0157,38.7963,-75.0113,0.0000,85.0000,1.2811,1.5442,1.8073,1022539160.2604,-2812695115.0000
2012-07-20,1.725,1.76,1.67,1.71,1.36115208961,51656261,0.0000,1.0,1.5661,1.5814,32.1413,30.2219,41.0557,-0.1866,-0.1783,0.0084,39.3709,-105.2135,0.0000,90.0000,1.2656,1.5661,1.8666,988667104.2604,-2846567171.0000
2012-07-19,1.95,1.96,1.77,1.85,1.47259144198,105813948,0.0000,1.0,1.5928,1.6046,34.9916,23.0726,32.9749,-0.1887,-0.1804,0.0083,39.6624,-56.9418,0.0000,95.0000,1.2756,1.5928,1.9100,994406688.8160,-2794910910.0000
2012-07-18,1.66,1.73,1.63,1.73,1.37707199709,53894742,0.0000,1.0,1.6187,1.6185,29.9318,24.7280,16.6350,-0.1908,-0.1918,-0.0010,40.2041,-121.0573,0.0000,100.0000,1.2628,1.6187,1.9745,1011114154.2816,-2900724858.0000
2012-07-17,1.8,1.8,1.69,1.69,1.34523218213,69576220,0.0000,1.0,1.6509,1.6439,28.1612,35.0280,19.6078,-0.1906,-0.1939,-0.0033,39.5972,-123.0233,5.0000,100.0000,1.2724,1.6509,2.0294,957219412.2816,-2954619600.0000
2012-07-16,1.84,1.88,1.8,1.8,1.43279167328,39811656,0.0000,1.0,1.6835,1.6754,30.1518,40.6628,37.9412,-0.1897,-0.1904,-0.0007,39.0720,-102.9990,10.0000,80.0000,1.3035,1.6835,2.0636,1026795632.2816,-2885043380.0000
2012-07-13,1.86,1.91,1.82,1.84,1.46463148824,21500730,0.0000,1.0,1.7106,1.7009,30.9064,34.4338,47.5350,-0.1896,-0.1922,-0.0027,38.7436,-100.9342,15.0000,85.0000,1.3288,1.7106,2.0924,1066607288.2816,-2845231724.0000
2012-07-12,1.93,1.94,1.87,1.88,1.4964713032,30904981,0.0000,1.0,1.7309,1.7258,31.6592,19.8481,36.5122,-0.1889,-0.1949,-0.0060,38.4406,-96.5100,0.0000,90.0000,1.3605,1.7309,2.1013,1078552138.2816,-2823730994.0000
2012-07-11,1.84,1.94,1.83,1.9,1.51239121068,50929991,0.0000,1.0,1.7671,1.7499,32.0298,9.1469,19.2542,-0.1874,-0.1988,-0.0114,38.2282,-101.8095,0.0000,95.0000,1.3561,1.7671,2.1781,1100627124.7101,-2792826013.0000
2012-07-10,1.82,1.83,1.77,1.8,1.43279167328,40893068,0.0000,1.0,1.8057,1.7749,28.0283,9.1031,3.7780,-0.1845,-0.2024,-0.0179,38.0046,-132.1569,0.0000,100.0000,1.3546,1.8057,2.2569,1086737127.1647,-2843756004.0000
2012-07-09,1.87,1.9,1.83,1.84,1.46463148824,35985623,0.0000,1.0,1.8443,1.8110,28.6696,20.0660,4.4086,-0.1801,-0.1961,-0.0160,37.1836,-128.3815,0.0000,100.0000,1.3953,1.8443,2.2934,1086737127.1561,-2802862936.0000
2012-07-06,1.96,1.97,1.92,1.92,1.52831111816,37613997,0.0000,1.0,1.8913,1.8474,29.9728,31.2949,19.1228,-0.1760,-0.1883,-0.0123,36.4224,-119.9873,5.0000,100.0000,1.4152,1.8913,2.3673,1112441143.5847,-2766877313.0000
2012-07-05,2.04,2.05,2.0,2.02,1.60791065556,38083357,0.0000,1.0,1.9275,1.8810,31.6829,33.3083,36.6667,-0.1730,-0.1822,-0.0092,35.7839,-108.5565,10.0000,100.0000,1.4573,1.9275,2.3978,1150055140.5847,-2729263316.0000
2012-07-03,2.11,2.14,2.1,2.13,1.69547014671,10785647,0.0000,1.0,1.9617,1.9097,33.6918,26.4035,38.0952,-0.1707,-0.1798,-0.0091,35.2663,-91.3796,15.0000,90.0000,1.4899,1.9617,2.4336,1157671811.9923,-2691179959.0000
2012-07-02,2.105,2.14,2.08,2.14,1.70343010045,18455653,0.0000,1.0,1.9868,1.9323,33.8773,19.2029,25.1629,-0.1684,-0.1830,-0.0146,34.9295,-102.0353,20.0000,95.0000,1.5209,1.9868,2.4527,1152278988.4923,-2680394312.0000
2012-06-29,2.185,2.2,2.04,2.07,1.64771042427,71767683,0.0000,1.0,2.0055,1.9564,31.3642,16.6379,15.9524,-0.1647,-0.1853,-0.0206,34.5751,-118.4630,25.0000,100.0000,1.5569,2.0055,2.4541,1133823335.4923,-2698849965.0000
2012-06-28,2.135,2.16,2.08,2.11,1.67955023923,35580885,0.0000,1.0,2.0282,1.9889,32.0249,15.3988,16.4935,-0.1596,-0.1799,-0.0203,34.2020,-129.9456,30.0000,100.0000,1.6094,2.0282,2.4470,1178678137.3673,-2627082282.0000
2012-06-27,2.21,2.23,2.14,2.19,1.74322986915,27588492,0.0000,1.0,2.0505,2.0215,33.3603,13.2453,17.4678,-0.1545,-0.1736,-0.0191,33.6186,-126.0577,35.0000,95.0000,1.6619,2.0505,2.4391,1187573358.6173,-2591501397.0000
2012-06-26,2.11,2.2,2.09,2.16,1.71935000793,43257390,0.0000,1.0,2.0724,2.0507,32.3555,17.5707,12.2352,-0.1498,-0.1695,-0.0197,33.1133,-157.2387,40.0000,100.0000,1.7069,2.0724,2.4379,1184507970.6173,-2619089889.0000
2012-06-25,2.235,2.25,2.14,2.19,1.74322986915,48796957,0.0000,1.0,2.1038,2.0856,32.8257,27.5450,10.0330,-0.1448,-0.1594,-0.0145,32.4436,-167.5341,45.0000,100.0000,1.7575,2.1038,2.4501,1172710500.6173,-2575832499.0000
2012-06-22,2.41,2.43,2.37,2.38,1.89446899022,19531212,0.0000,1.0,2.1289,2.1217,35.9708,41.2427,30.4440,-0.1412,-0.1465,-0.0053,31.8237,-115.7895,50.0000,70.0000,1.8200,2.1289,2.4377,1177146587.6173,-2527035542.0000
2012-06-21,2.49,2.49,2.36,2.38,1.89446899022,25866815,0.0000,1.0,2.1432,2.1456,35.9708,43.0863,42.1580,-0.1399,-0.1434,-0.0036,31.6112,-125.9160,55.0000,75.0000,1.8532,2.1432,2.4332,1190167395.6173,-2527035542.0000
2012-06-20,2.51,2.53,2.46,2.5,1.9899884351,39457194,0.0000,1.0,2.1571,2.1720,38.0488,36.8480,51.1262,-0.1390,-0.1374,0.0016,31.3875,-104.9352,60.0000,80.0000,1.8904,2.1571,2.4239,1208075190.6173,-2501168727.0000
2012-06-19,2.515,2.575,2.5,2.54,2.02182825007,28846936,0.0000,1.0,2.1723,2.1912,38.7578,24.8318,35.9747,-0.1394,-0.1374,0.0019,31.3630,-98.8301,65.0000,85.0000,1.9109,2.1723,2.4336,1202438448.6254,-2461711533.0000
2012-06-18,2.48,2.545,2.46,2.51,1.99794838885,27428702,0.0000,1.0,2.1914,2.2090,37.9338,19.3626,23.4430,-0.1399,-0.1387,0.0011,31.4244,-128.5856,70.0000,90.0000,1.9211,2.1914,2.4616,1200515319.5543,-2490558469.0000
2012-06-15,2.365,2.49,2.36,2.48,1.97406852762,49509508,0.0000,1.0,2.2049,2.2312,37.1301,21.0133,15.0777,-0.1401,-0.1359,0.0043,31.3683,-184.8034,75.0000,95.0000,1.9480,2.2049,2.4619,1195674960.3744,-2517987171.0000
2012-06-14,2.44,2.51,2.3,2.35,1.870589129,112107119,0.0000,1.0,2.2176,2.2583,33.5902,35.0644,19.5671,-0.1412,-0.1279,0.0133,31.0881,-267.8331,80.0000,100.0000,1.9835,2.2176,2.4518,1153782299.7591,-2567496679.0000
2012-06-13,2.79,2.84,2.78,2.79,2.22082709358,19173669,0.0000,1.0,2.2356,2.2991,41.0159,51.5214,28.3951,-0.1445,-0.1053,0.0393,30.7933,-3.4513,85.0000,65.0000,2.0638,2.2356,2.4073,1212505076.3813,-2455389560.0000
2012-06-12,2.83,2.88,2.8,2.87,2.2845067235,19203469,0.0000,1.0,2.2395,2.3073,42.6442,72.4432,57.2310,-0.1544,-0.1105,0.0438,31.5912,30.3030,0.0000,70.0000,2.0657,2.2395,2.4134,1225287522.3813,-2436215891.0000
2012-06-11,2.95,2.96,2.76,2.77,2.2049071861,45794912,0.0000,1.0,2.2467,2.3097,39.8064,81.2397,68.9381,-0.1653,-0.1221,0.0432,32.4905,5.3155,0.0000,75.0000,2.0551,2.2467,2.4383,1210884920.6313,-2455419360.0000
2012-06-08,2.96,3.03,2.86,3.02,2.40390602961,80182325,0.0000,1.0,2.2638,2.3208,45.1068,77.7048,91.1604,-0.1761,-0.1271,0.0491,33.4370,76.8293,5.0000,80.0000,2.0331,2.2638,2.4945,1252100341.4313,-2409624448.0000
2012-06-07,2.875,2.9,2.82,2.83,2.25266690854,25110860,0.0000,1.0,2.2726,2.3120,39.2683,56.6317,83.6207,-0.1884,-0.1518,0.0366,34.7217,-4.1717,10.0000,85.0000,2.0101,2.2726,2.5350,1181351231.1365,-2489806773.0000
2012-06-06,2.81,2.88,2.8,2.88,2.29246667724,33604983,0.0000,1.0,2.2853,2.3183,40.3409,31.1275,58.3333,-0.1975,-0.1657,0.0319,35.5809,-9.5172,15.0000,90.0000,2.0039,2.2853,2.5667,1200184376.1365,-2464695913.0000
2012-06-05,2.65,2.76,2.64,2.76,2.19694723236,36039116,0.0000,1.0,2.3016,2.3210,36.3784,16.5214,27.9412,-0.2055,-0.1851,0.0204,36.4061,-70.7809,20.0000,95.0000,1.9848,2.3016,2.6184,1166579393.1365,-2498300896.0000
2012-06-04,2.67,2.69,2.61,2.61,2.07754792625,18138074,0.0000,1.0,2.3195,2.3340,30.9308,22.1768,7.1078,-0.2106,-0.1974,0.0132,36.7816,-108.4554,25.0000,100.0000,1.9883,2.3195,2.6508,1130540277.1365,-2534340012.0000
2012-06-01,2.65,2.68,2.61,2.64,2.10142778747,20441680,0.0000,1.0,2.3410,2.3610,31.4423,37.8322,14.5153,-0.2139,-0.1981,0.0158,36.8688,-113.7875,30.0000,100.0000,2.0197,2.3410,2.6623,1148678351.1365,-2516201938.0000
2012-05-31,2.69,2.71,2.63,2.67,2.12530764869,28790700,0.0000,1.0,2.3664,2.3883,31.9442,50.4541,44.9074,-0.2178,-0.1986,0.0192,36.9166,-112.0247,0.0000,100.0000,2.0447,2.3664,2.6881,1151598591.1365,-2495760258.0000
