,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowK,SlowD,MACD_Signal,MACD_Hist,MACD,ADX,CCI,Aroon Up,Aroon Down,Real Lower Band,Real Upper Band,Real Middle Band,Chaikin A/D,OBV
2011-02-17,9.05,9.1,8.99,9.08,6.27419205432,23554472,0.0000,1.0,7.2526,7.0506,37.3852,17.4455,10.7927,-0.0542,-0.1809,-0.2351,18.4458,-136.4765,70.0000,85.0000,6.0575,8.4477,7.2526,1787858289.7335,-1039504064.0000
2011-02-16,9.16,9.17,9.02,9.1,6.28801186061,41506622,0.0000,1.0,7.3010,7.1323,37.5276,7.8331,7.5403,-0.0090,-0.1842,-0.1932,18.2474,-164.0031,75.0000,90.0000,6.1931,8.4089,7.3010,1772869080.2807,-1015949592.0000
2011-02-15,8.86,9.1301,8.84,9.07,6.26728215118,55870258,0.0000,1.0,7.3418,7.2211,37.1866,7.0997,18.1508,0.0371,-0.1753,-0.1382,18.0640,-208.4961,80.0000,95.0000,6.3301,8.3534,7.3418,1770101972.1489,-1057456214.0000
2011-02-14,9.01,9.02,8.79,8.84,6.10835437888,100221525,0.0000,1.0,7.3967,7.3216,34.5858,7.6880,35.3527,0.0809,-0.1449,-0.0640,17.8204,-296.7300,85.0000,100.0000,6.5132,8.2802,7.3967,1737380990.2996,-1113326472.0000
2011-02-11,9.61,9.74,9.09,9.36,6.46766934234,203154439,0.0000,1.0,7.4710,7.4493,37.9617,39.6646,60.1001,0.1172,-0.0693,0.0479,17.4277,-288.2983,90.0000,100.0000,6.8120,8.1300,7.4710,1794027939.2093,-1013104947.0000
2011-02-10,11.27,11.3,10.77,10.88,7.51797462016,59541305,0.0000,1.0,7.5235,7.5526,52.0775,58.7054,69.5692,0.1345,0.0190,0.1534,17.2415,28.8226,95.0000,20.0000,7.0520,7.9951,7.5235,1828407921.1990,-809950508.0000
2011-02-09,11.385,11.75,11.38,11.73,8.10531638736,59861119,0.0000,1.0,7.5194,7.5562,64.8974,81.9302,73.0310,0.1297,0.0492,0.1789,17.4063,195.0913,100.0000,25.0000,7.0462,7.9925,7.5194,1863233967.5195,-750409203.0000
2011-02-08,11.225,11.32,11.15,11.28,7.7943707459,11889801,0.0000,1.0,7.4751,7.4984,59.9372,68.0719,69.7205,0.1174,0.0317,0.1491,16.4943,130.5374,80.0000,30.0000,7.0687,7.8816,7.4751,1809844320.8452,-810270322.0000
2011-02-07,11.24,11.37,11.21,11.29,7.80128064904,22260833,0.0000,1.0,7.4437,7.4673,60.1166,69.0908,74.8023,0.1095,0.0310,0.1405,16.0073,163.6475,85.0000,35.0000,7.0437,7.8437,7.4437,1803549720.3170,-798380521.0000
2011-02-04,11.06,11.07,10.91,11.06,7.64235287674,18419657,0.0000,1.0,7.4167,7.4321,57.3268,71.9988,78.6484,0.1017,0.0251,0.1268,15.3716,101.7673,90.0000,40.0000,7.0451,7.7884,7.4167,1803549720.3190,-820641354.0000
2011-02-03,11.21,11.21,11.01,11.19,7.73218161761,26083084,0.0000,1.0,7.4005,7.4100,59.5640,83.3174,75.5353,0.0955,0.0282,0.1237,15.0691,160.4408,95.0000,45.0000,7.0416,7.7594,7.4005,1787432520.4461,-802221697.0000
2011-02-02,11.14,11.46,11.1,11.35,7.84274006791,48906649,0.0000,1.0,7.3822,7.3761,62.4118,80.6289,62.4191,0.0884,0.0203,0.1087,14.5489,262.5812,100.0000,50.0000,7.0570,7.7074,7.3822,1766566053.2473,-776138613.0000
2011-02-01,10.58,10.89,10.57,10.85,7.49724491073,28276226,0.0000,1.0,7.3653,7.3270,56.1941,62.6595,50.4934,0.0834,-0.0066,0.0767,13.8185,60.8382,40.0000,55.0000,7.1100,7.6205,7.3653,1747546800.8557,-825045262.0000
2011-01-31,10.625,10.75,10.55,10.7,7.39359636358,15195483,0.0000,1.0,7.3587,7.3090,54.0267,43.9690,46.5253,0.0850,-0.0150,0.0700,13.8066,14.4665,45.0000,60.0000,7.1107,7.6067,7.3587,1726339631.3548,-853321488.0000
2011-01-28,10.63,10.9,10.55,10.57,7.30376762271,35033280,0.0000,1.0,7.3456,7.3001,52.0745,44.8517,55.8242,0.0888,-0.0178,0.0710,14.0167,23.6989,50.0000,65.0000,7.0793,7.6119,7.3456,1718741889.8531,-868516971.0000
2011-01-27,10.59,10.67,10.4,10.56,7.29685771957,50916272,0.0000,1.0,7.3342,7.2997,51.9253,50.7552,65.5725,0.0932,-0.0129,0.0803,14.2379,-21.9580,55.0000,70.0000,7.0433,7.6251,7.3342,1749771366.4238,-903550251.0000
2011-01-26,10.59,10.75,10.57,10.73,7.41432607301,32289127,0.0000,1.0,7.3238,7.3001,54.6739,71.8657,71.2110,0.0964,-0.0046,0.0918,14.8442,36.2030,60.0000,0.0000,7.0142,7.6334,7.3238,1740342427.1642,-852633979.0000
2011-01-25,10.62,10.63,10.37,10.59,7.317587429,23018977,0.0000,1.0,7.3048,7.2880,52.7157,74.0966,60.0899,0.0976,-0.0044,0.0931,15.1663,-9.7887,65.0000,5.0000,6.9738,7.6358,7.3048,1715228661.7162,-884923106.0000
2011-01-24,10.71,10.93,10.7,10.91,7.53870432959,22325576,0.0000,1.0,7.2920,7.2849,58.1729,67.6705,45.4100,0.0987,0.0046,0.1033,15.7013,94.4929,70.0000,10.0000,6.9446,7.6394,7.2920,1699292446.8691,-861904129.0000
2011-01-21,10.74,10.88,10.5901,10.78,7.44887558872,27774152,0.0000,1.0,7.2692,7.2582,56.4323,38.5025,39.7357,0.0975,-0.0052,0.0923,15.6049,74.8029,75.0000,15.0000,6.9298,7.6086,7.2692,1680849579.7395,-884229705.0000
2011-01-20,10.38,10.56,10.36,10.48,7.24157849442,21452983,0.0000,1.0,7.2513,7.2381,52.0583,30.0570,51.6948,0.0988,-0.0128,0.0860,15.5793,-7.2091,80.0000,0.0000,6.9138,7.5887,7.2513,1672236622.6357,-912003857.0000
2011-01-19,10.48,10.48,10.2,10.28,7.10338043155,27096818,0.0000,1.0,7.2412,7.2378,48.8031,50.6477,71.7792,0.1020,-0.0041,0.0979,16.0776,-45.9263,85.0000,0.0000,6.8915,7.5909,7.2412,1667946026.0363,-933456840.0000
2011-01-18,10.8,10.86,10.61,10.66,7.365956751,22867867,0.0000,1.0,7.2281,7.2519,55.6199,74.3798,78.1618,0.1030,0.0227,0.1257,16.7457,70.9601,90.0000,0.0000,6.8410,7.6152,7.2281,1679558948.0359,-906360022.0000
2011-01-14,10.84,11.01,10.83,10.99,7.59398355474,12571614,0.0000,1.0,7.2029,7.2399,62.8640,90.3101,69.2816,0.0974,0.0353,0.1327,16.5520,142.0429,95.0000,0.0000,6.7901,7.6157,7.2029,1693279668.2354,-883492155.0000
2011-01-13,11.0,11.02,10.82,10.88,7.51797462016,16587634,0.0000,1.0,7.1656,7.2026,61.2665,69.7956,46.9129,0.0885,0.0278,0.1163,15.7666,152.8845,100.0000,5.0000,6.7662,7.5649,7.1656,1683501746.2359,-896063769.0000
2011-01-12,10.62,10.79,10.6,10.76,7.43505578244,11699501,0.0000,1.0,7.1303,7.1694,59.4591,47.7390,33.8353,0.0816,0.0200,0.1016,14.9398,121.0660,70.0000,10.0000,6.7373,7.5234,7.1303,1690136799.8361,-912651403.0000
2011-01-11,10.43,10.47,10.35,10.45,7.22084878499,10375526,0.0000,1.0,7.1023,7.1415,54.2160,23.2041,34.1063,0.0766,0.0131,0.0897,14.4113,47.3191,75.0000,15.0000,6.7205,7.4842,7.1023,1682131878.0991,-924350904.0000
2011-01-10,10.37,10.42,10.285,10.37,7.16556955984,14621786,0.0000,1.0,7.0854,7.1331,52.7168,30.5629,51.3941,0.0733,0.0217,0.0950,14.4204,33.9663,80.0000,0.0000,6.6961,7.4747,7.0854,1675214860.7661,-934726430.0000
2011-01-07,10.57,10.62,10.42,10.51,7.26230820385,15721214,0.0000,1.0,7.0661,7.1297,55.7518,48.5521,69.5609,0.0679,0.0382,0.1061,14.5280,84.0580,85.0000,0.0000,6.6567,7.4754,7.0661,1671424027.3592,-920104644.0000
2011-01-06,10.71,10.72,10.51,10.59,7.317587429,15510660,0.0000,1.0,7.0402,7.1157,57.5504,75.0672,82.4876,0.0583,0.0505,0.1088,14.2924,117.1162,90.0000,5.0000,6.6183,7.4620,7.0402,1672996148.7595,-904383430.0000
2011-01-05,10.64,10.765,10.62,10.66,7.365956751,23578260,0.0000,1.0,7.0229,7.0945,59.1363,85.0636,82.6077,0.0457,0.0594,0.1051,13.8012,155.4569,95.0000,10.0000,6.6201,7.4257,7.0229,1676689163.0445,-888872770.0000
2011-01-04,10.835,10.86,10.56,10.86,7.50415481387,30058303,0.0000,1.0,7.0015,7.0659,63.9170,87.3321,74.8836,0.0308,0.0631,0.0939,12.9772,209.2011,100.0000,15.0000,6.6295,7.3734,7.0015,1687258727.8739,-865294510.0000
2011-01-03,10.58,10.74,10.55,10.66,7.365956751,15364089,0.0000,1.0,6.9693,7.0198,60.9153,75.4273,62.8132,0.0150,0.0491,0.0642,12.1098,210.7187,100.0000,20.0000,6.6734,7.2653,6.9693,1657200424.8739,-895352813.0000
2010-12-31,10.24,10.375,10.24,10.32,7.13102004412,7064325,0.0000,1.0,6.9465,6.9834,54.8493,61.8915,55.1813,0.0028,0.0365,0.0393,11.3776,112.2807,70.0000,0.0000,6.7125,7.1805,6.9465,1654774516.0846,-910716902.0000
2010-12-30,10.25,10.27,10.22,10.24,7.07574081897,7379167,0.0000,1.0,6.9275,6.9678,53.2266,51.1208,55.3979,-0.0064,0.0373,0.0310,11.2450,95.0969,75.0000,5.0000,6.6948,7.1602,6.9275,1653466307.7512,-917781227.0000
2010-12-29,10.21,10.29,10.2,10.26,7.08956062526,5868922,0.0000,1.0,6.9054,6.9564,53.6848,52.5317,63.0628,-0.0157,0.0412,0.0255,11.3178,108.6643,80.0000,0.0000,6.6503,7.1605,6.9054,1654942141.1529,-910402060.0000
2010-12-28,10.225,10.24,10.15,10.18,7.03428140011,5582047,0.0000,1.0,6.8698,6.9424,52.1184,62.5413,72.2739,-0.0260,0.0427,0.0167,11.3945,94.8022,85.0000,5.0000,6.5398,7.1998,6.8698,1652985833.8196,-916270982.0000
2010-12-27,10.18,10.24,10.15,10.22,7.06192101269,5388361,0.0000,1.0,6.8408,6.9328,52.9694,74.1156,75.2749,-0.0367,0.0476,0.0109,11.5727,106.6936,90.0000,10.0000,6.4737,7.2079,6.8408,1654846516.1529,-910688935.0000
2010-12-23,10.21,10.28,10.18,10.25,7.08265072212,5415522,0.0000,1.0,6.8177,6.9192,53.5928,80.1649,71.5327,-0.0486,0.0492,0.0006,11.7603,123.2956,95.0000,15.0000,6.4509,7.1844,6.8177,1651852982.2628,-905300574.0000
2010-12-22,10.245,10.39,10.22,10.26,7.08956062526,17637989,0.0000,1.0,6.7962,6.9020,53.7933,71.5443,62.3944,-0.0609,0.0461,-0.0148,11.8938,150.2394,100.0000,20.0000,6.4441,7.1483,6.7962,1649686773.4625,-899885052.0000
2010-12-21,10.03,10.25,10.02,10.19,7.04119130326,21544372,0.0000,1.0,6.7724,6.8822,52.6144,62.8889,55.2879,-0.0724,0.0375,-0.0349,11.9512,120.4603,100.0000,25.0000,6.4389,7.1059,6.7724,1659024532.3461,-917523041.0000
2010-12-20,9.93,9.95,9.85,9.9,6.84080411209,7158894,0.0000,1.0,6.7655,6.8655,47.3252,52.7500,51.5218,-0.0818,0.0267,-0.0551,12.2488,41.2748,55.0000,30.0000,6.4493,7.0817,6.7655,1648720702.2589,-939067413.0000
2010-12-17,9.99,10.0,9.81,9.93,6.86153382152,11265401,0.0000,1.0,6.7731,6.8681,47.8501,50.2247,50.2186,-0.0884,0.0287,-0.0597,12.6593,41.3394,0.0000,35.0000,6.4430,7.1032,6.7731,1648720702.2600,-931908519.0000
2010-12-16,9.86,9.92,9.8,9.91,6.84771401524,10410005,0.0000,1.0,6.7862,6.8688,47.4812,51.5906,47.0435,-0.0956,0.0288,-0.0668,13.0913,22.1244,5.0000,40.0000,6.4238,7.1487,6.7862,1645756123.0502,-943173920.0000
2010-12-15,9.93,9.99,9.83,9.86,6.81316449952,15395996,0.0000,1.0,6.7949,6.8710,46.5837,48.8406,38.0688,-0.1028,0.0293,-0.0735,13.3900,22.1295,10.0000,45.0000,6.4190,7.1707,6.7949,1637081118.8827,-953583925.0000
2010-12-14,9.84,9.98,9.8,9.95,6.87535362781,16755674,0.0000,1.0,6.8025,6.8771,47.9859,40.6992,33.8099,-0.1102,0.0327,-0.0775,13.7543,23.8359,0.0000,50.0000,6.4193,7.1856,6.8025,1646703616.3830,-938187929.0000
2010-12-13,9.92,10.05,9.88,9.96,6.88226353096,12282259,0.0000,1.0,6.8149,6.8773,48.1389,24.6667,38.6362,-0.1183,0.0306,-0.0877,14.1195,30.6513,0.0000,55.0000,6.4077,7.2221,6.8149,1635533167.0497,-921432255.0000
2010-12-10,9.7401,9.83,9.73,9.81,6.7786149838,13458549,0.0000,1.0,6.8259,6.8767,45.6712,36.0639,57.4577,-0.1260,0.0257,-0.1003,14.6280,-19.5032,0.0000,60.0000,6.4005,7.2514,6.8259,1636255652.8728,-933714514.0000
2010-12-09,10.0,10.015,9.72,9.76,6.74406546808,39370869,0.0000,1.0,6.8522,6.8871,44.8401,55.1781,73.6730,-0.1324,0.0281,-0.1043,14.7743,-16.7792,0.0000,65.0000,6.3794,7.3250,6.8522,1628180523.4736,-947173063.0000
2010-12-08,10.07,10.13,10.02,10.09,6.97209227182,19869464,0.0000,1.0,6.8864,6.9021,49.5974,81.1309,86.0204,-0.1394,0.0351,-0.1043,14.9283,27.7753,0.0000,70.0000,6.3546,7.4182,6.8864,1656874546.6445,-907802194.0000
2010-12-07,10.21,10.22,10.03,10.04,6.9375427561,23345095,0.0000,1.0,6.9064,6.8947,48.8158,84.7101,90.1386,-0.1482,0.0222,-0.1261,15.5329,22.5361,5.0000,75.0000,6.3345,7.4784,6.9064,1651455601.9201,-927671658.0000
2010-12-06,9.87,9.95,9.76,9.93,6.86153382152,18302155,0.0000,1.0,6.9248,6.8902,47.1012,92.2201,85.4483,-0.1537,0.0053,-0.1485,16.1847,-22.3334,10.0000,80.0000,6.3272,7.5223,6.9248,1672343318.5003,-951016753.0000
2010-12-03,9.95,10.07,9.91,10.0,6.90990314353,19423616,0.0000,1.0,6.9538,6.8933,48.0748,93.4856,69.4125,-0.1551,-0.0121,-0.1672,16.4135,-8.8956,15.0000,85.0000,6.3163,7.5913,6.9538,1657894248.7642,-932714598.0000
2010-12-02,9.5,9.785,9.49,9.77,6.75097537123,17132982,0.0000,1.0,6.9793,6.8915,44.4936,70.6393,43.7218,-0.1520,-0.0415,-0.1936,16.8702,-63.5262,20.0000,90.0000,6.3107,7.6480,6.9793,1655466296.7635,-952138214.0000
2010-12-01,9.5,9.66,9.493,9.6,6.63350701779,19987947,0.0000,1.0,7.0073,6.9063,41.6688,44.1127,24.4454,-0.1416,-0.0666,-0.2082,16.8311,-86.0124,25.0000,95.0000,6.3324,7.6823,7.0073,1640075651.9152,-969271196.0000
2010-11-30,9.1,9.34,9.08,9.23,6.37784060148,22085934,0.0000,1.0,7.0412,6.9350,34.8089,16.4134,12.1230,-0.1250,-0.0870,-0.2120,16.5440,-156.2304,30.0000,100.0000,6.3768,7.7056,7.0412,1634450301.5612,-989259143.0000
2010-11-29,9.29,9.34,9.19,9.34,6.45384953606,20094617,0.0000,1.0,7.0837,6.9937,36.0048,12.8101,11.5458,-0.1032,-0.0844,-0.1876,15.5538,-174.1284,35.0000,100.0000,6.4894,7.6779,7.0837,1631052465.5606,-967173209.0000
2010-11-26,9.52,9.56,9.51,9.55,6.59895750207,5937650,0.0000,1.0,7.1307,7.0505,38.3973,7.1454,15.4227,-0.0821,-0.0794,-0.1616,14.6345,-158.0065,0.0000,100.0000,6.5976,7.6638,7.1307,1610957848.5606,-947078592.0000
2010-11-24,9.56,9.65,9.52,9.63,6.65423672722,16771084,0.0000,1.0,7.1818,7.0980,39.3434,14.6819,27.7776,-0.0623,-0.0785,-0.1408,14.0585,-170.2627,5.0000,100.0000,6.6667,7.6970,7.1818,1607395258.5599,-941140942.0000
2010-11-23,9.64,9.695,9.56,9.57,6.61277730836,42000826,0.0000,1.0,7.2215,7.1447,38.2595,24.4408,38.4645,-0.0427,-0.0751,-0.1177,13.4651,-201.2714,10.0000,100.0000,6.7550,7.6881,7.2215,1595784508.0992,-957912026.0000
2010-11-22,9.91,10.01,9.85,9.99,6.90299324039,21547098,0.0000,1.0,7.2675,7.2007,43.4193,44.2100,43.3329,-0.0239,-0.0585,-0.0824,12.8905,-152.9395,0.0000,100.0000,6.8746,7.6604,7.2675,1631562989.5010,-915911200.0000
2010-11-19,10.1,10.12,10.01,10.12,6.99282198125,28374257,0.0000,1.0,7.3048,7.2321,45.2123,46.7426,36.5360,-0.0093,-0.0565,-0.0657,12.6683,-136.4741,0.0000,85.0000,6.9158,7.6939,7.3048,1615402665.9985,-894364102.0000
2010-11-18,10.24,10.33,10.1,10.31,7.12411014098,36344809,0.0000,1.0,7.3373,7.2573,47.9622,39.0461,25.9707,0.0048,-0.0574,-0.0526,12.6659,-104.7410,0.0000,90.0000,6.9494,7.7252,7.3373,1587028408.9985,-865989845.0000
2010-11-17,10.07,10.21,10.0494,10.16,7.02046159383,24436834,0.0000,1.0,7.3708,7.2713,45.4749,23.8192,19.3978,0.0192,-0.0676,-0.0484,12.7974,-143.3219,5.0000,95.0000,6.9481,7.7935,7.3708,1557004436.3473,-902334654.0000
2010-11-16,10.18,10.2,9.91,10.08,6.96518236868,36261168,0.0000,1.0,7.3939,7.2977,44.1217,15.0469,23.5520,0.0361,-0.0679,-0.0318,12.7133,-193.3359,10.0000,100.0000,7.0009,7.7870,7.3939,1547783563.7394,-926771488.0000
2010-11-15,10.37,10.4,10.29,10.31,7.12411014098,8987222,0.0000,1.0,7.4119,7.3327,47.3300,19.3273,35.9140,0.0531,-0.0577,-0.0046,12.6064,-137.7155,15.0000,95.0000,7.0692,7.7546,7.4119,1541531638.2217,-890510320.0000
2010-11-12,10.45,10.57,10.21,10.28,7.10338043155,28580260,0.0000,1.0,7.4337,7.3546,46.8511,36.2820,47.5343,0.0675,-0.0534,0.0141,13.0487,-145.6906,20.0000,100.0000,7.1122,7.7551,7.4337,1547250779.4938,-899497542.0000
2010-11-11,10.51,10.59,10.42,10.57,7.30376762271,17022139,0.0000,1.0,7.4544,7.3811,51.1194,52.1327,55.2079,0.0809,-0.0410,0.0398,13.5142,-97.4067,25.0000,60.0000,7.1694,7.7394,7.4544,1564716493.9371,-870917282.0000
2010-11-10,10.77,10.77,10.53,10.75,7.42814587929,19738357,0.0000,1.0,7.4679,7.3892,54.0213,54.1883,59.3838,0.0911,-0.0394,0.0517,14.1154,-46.7770,30.0000,65.0000,7.1872,7.7485,7.4679,1551699564.1145,-853895143.0000
2010-11-09,10.82,10.88,10.61,10.67,7.37286665415,13080795,0.0000,1.0,7.4852,7.3851,52.8922,59.3025,62.3220,0.1010,-0.0475,0.0534,14.5665,-39.3371,35.0000,70.0000,7.1754,7.7949,7.4852,1535250933.2819,-873633500.0000
2010-11-08,10.54,10.67,10.5,10.57,7.30376762271,18802840,0.0000,1.0,7.4931,7.3864,51.4772,64.6606,58.2967,0.1128,-0.0523,0.0605,14.9086,-92.0188,40.0000,75.0000,7.1871,7.7991,7.4931,1542518041.6142,-886714295.0000
2010-11-05,10.74,10.78,10.63,10.77,7.44196568558,15908444,0.0000,1.0,7.5066,7.3951,54.5929,63.0030,46.1329,0.1259,-0.0503,0.0757,15.5755,-49.2591,45.0000,80.0000,7.2116,7.8015,7.5066,1545836189.8510,-867911455.0000
2010-11-04,10.86,10.87,10.66,10.74,7.42123597615,31343704,0.0000,1.0,7.5086,7.3902,54.1979,47.2266,32.5514,0.1385,-0.0586,0.0799,16.0690,-39.7987,50.0000,85.0000,7.2150,7.8023,7.5086,1532048871.7166,-883819899.0000
2010-11-03,10.6,10.61,10.38,10.58,7.31067752585,29627082,0.0000,1.0,7.5076,7.3869,52.0858,28.1690,27.3104,0.1531,-0.0670,0.0862,16.5406,-123.0648,55.0000,90.0000,7.2125,7.8027,7.5076,1539511658.3835,-915163603.0000
2010-11-02,10.57,10.65,10.52,10.58,7.31067752585,19477957,0.0000,1.0,7.5038,7.3949,52.0858,22.2586,27.3988,0.1699,-0.0657,0.1042,17.4081,-99.0167,60.0000,0.0000,7.1970,7.8106,7.5038,1517613380.3833,-915163603.0000
2010-11-01,10.52,10.56,10.34,10.46,7.22775868813,29451598,0.0000,1.0,7.4976,7.4038,50.5421,31.5038,31.0157,0.1863,-0.0606,0.1257,18.1085,-133.3324,65.0000,0.0000,7.1709,7.8242,7.4976,1519111684.7693,-934641560.0000
2010-10-29,10.79,10.88,10.61,10.7,7.39359636358,29862908,0.0000,1.0,7.4834,7.4223,53.8378,28.4341,30.3680,0.2015,-0.0417,0.1598,18.9734,-29.3301,70.0000,5.0000,7.0929,7.8740,7.4834,1516434266.7707,-905189962.0000
2010-10-28,10.93,11.05,10.88,11.03,7.62162316731,20386104,0.0000,1.0,7.4700,7.4254,58.8505,33.1093,35.4445,0.2119,-0.0278,0.1841,19.4682,50.8070,75.0000,0.0000,7.0504,7.8895,7.4700,1526388569.4352,-875327054.0000
2010-10-27,10.81,10.93,10.71,10.78,7.44887558872,25070042,0.0000,1.0,7.4354,7.4047,55.8950,29.5608,43.3564,0.2189,-0.0297,0.1892,19.5297,12.3366,80.0000,0.0000,6.9613,7.9095,7.4354,1510799195.7892,-895713158.0000
2010-10-26,10.93,10.94,10.76,10.9,7.53179442645,34550573,0.0000,1.0,7.4022,7.4001,57.7876,43.6633,52.7105,0.2263,-0.0158,0.2105,19.7440,32.3730,85.0000,0.0000,6.8501,7.9543,7.4022,1519915574.7001,-870643116.0000
2010-10-25,11.14,11.17,11.04,11.07,7.64926277989,26130418,0.0000,1.0,7.3663,7.3862,60.5467,56.8452,53.1468,0.2302,-0.0040,0.2262,19.8847,77.9734,90.0000,5.0000,6.7616,7.9710,7.3663,1500720811.9204,-836092543.0000
2010-10-22,11.23,11.23,11.05,11.06,7.64235287674,27750370,0.0000,1.0,7.3228,7.3585,60.4411,57.6229,45.4583,0.2312,-0.0002,0.2311,19.5382,86.4021,95.0000,10.0000,6.6815,7.9640,7.3228,1514791036.9969,-862222961.0000
2010-10-21,11.36,11.62,11.08,11.28,7.7943707459,90315826,0.0000,1.0,7.2882,7.3286,64.0207,44.9723,34.5111,0.2313,0.0033,0.2346,19.1552,127.9687,100.0000,15.0000,6.6451,7.9313,7.2882,1539458032.5540,-834472591.0000
2010-10-20,10.6,10.85,10.59,10.83,7.48342510444,29291412,0.0000,1.0,7.2354,7.2796,59.3416,33.7799,31.3241,0.2304,-0.0103,0.2202,18.6996,48.5674,75.0000,20.0000,6.5936,7.8772,7.2354,1562873246.7023,-924788417.0000
2010-10-19,10.59,10.71,10.5,10.6,7.32449733214,20824190,0.0000,1.0,7.2046,7.2581,56.6012,24.7811,37.8322,0.2330,-0.0028,0.2302,19.1190,29.6973,80.0000,25.0000,6.5544,7.8548,7.2046,1538088205.7802,-954079829.0000
2010-10-18,10.94,11.04,10.89,10.94,7.55943403902,21151094,0.0000,1.0,7.1794,7.2511,62.5190,35.4115,53.8093,0.2337,0.0222,0.2559,19.7605,87.9304,85.0000,30.0000,6.5109,7.8479,7.1794,1539079833.8764,-933255639.0000
2010-10-15,10.98,10.99,10.75,10.88,7.51797462016,26400115,0.0000,1.0,7.1562,7.2187,61.8503,53.3042,72.0304,0.2282,0.0329,0.2610,19.7207,86.0596,90.0000,35.0000,6.5103,7.8022,7.1562,1546130198.5431,-954406733.0000
2010-10-14,11.11,11.12,10.88,10.96,7.57325384531,26752284,0.0000,1.0,7.1245,7.1872,63.2803,72.7122,85.1715,0.2199,0.0481,0.2680,19.7446,116.4280,95.0000,40.0000,6.4904,7.7585,7.1245,1543930188.9593,-928006618.0000
2010-10-13,11.2,11.33,11.15,11.25,7.77364103647,27510161,0.0000,1.0,7.0951,7.1465,68.7547,90.0749,93.1320,0.2079,0.0595,0.2674,19.5161,183.2635,100.0000,45.0000,6.4933,7.6969,7.0951,1552847616.9583,-901254334.0000
2010-10-12,10.81,10.96,10.72,10.9,7.53179442645,16497272,0.0000,1.0,7.0502,7.0805,65.3143,92.7274,94.1124,0.1931,0.0492,0.2423,18.7100,144.8347,95.0000,50.0000,6.5290,7.5714,7.0502,1549790932.4042,-928764495.0000
2010-10-11,10.98,10.9902,10.85,10.96,7.57325384531,23948567,0.0000,1.0,7.0170,7.0330,66.5069,96.5937,93.7029,0.1807,0.0506,0.2314,18.2973,191.6068,100.0000,55.0000,6.5401,7.4939,7.0170,1541542296.4037,-912267223.0000
2010-10-08,10.75,10.85,10.67,10.83,7.48342510444,16050595,0.0000,1.0,6.9883,6.9762,65.1989,93.0160,87.6124,0.1681,0.0417,0.2098,17.5679,203.6624,100.0000,60.0000,6.5854,7.3913,6.9883,1527911086.3694,-936215790.0000
2010-10-07,10.72,10.74,10.55,10.71,7.40050626672,25702151,0.0000,1.0,6.9576,6.9228,63.9649,91.4991,83.7044,0.1577,0.0308,0.1884,16.9698,221.5302,100.0000,65.0000,6.6223,7.2929,6.9576,1515427290.2592,-952266385.0000
2010-10-06,10.55,10.57,10.41,10.47,7.23466859128,16989992,0.0000,1.0,6.9248,6.8725,61.3616,78.3222,77.4266,0.1500,0.0169,0.1668,16.4777,200.0704,100.0000,70.0000,6.6455,7.2040,6.9248,1497841607.9956,-977968536.0000
2010-10-05,10.28,10.45,10.23,10.4,7.18629926927,21571535,0.0000,1.0,6.8982,6.8344,60.5724,81.2918,73.3478,0.1457,0.0080,0.1537,16.1807,179.6050,100.0000,0.0000,6.6416,7.1547,6.8982,1502089105.9933,-994958528.0000
2010-10-04,10.16,10.19,9.98,10.05,6.94445265925,15853418,0.0000,1.0,6.8660,6.7973,56.3360,72.6658,62.9207,0.1437,-0.0041,0.1397,16.0311,66.8963,95.0000,0.0000,6.6010,7.1310,6.8660,1490322814.1756,-1016530063.0000
2010-10-01,10.31,10.35,10.16,10.31,7.12411014098,22834347,0.0000,1.0,6.8384,6.7818,60.9583,66.0857,51.5543,0.1448,-0.0004,0.1443,16.2533,152.7620,100.0000,0.0000,6.5053,7.1714,6.8384,1495607286.8416,-1000676645.0000
2010-09-30,10.11,10.21,9.89,10.03,6.93063285296,44430833,0.0000,1.0,6.7945,6.7458,57.3808,50.0104,45.2836,0.1449,-0.0149,0.1299,16.1209,75.1915,60.0000,0.0000,6.3983,7.1907,6.7945,1482387401.7354,-1023510992.0000
2010-09-29,9.82,9.8408,9.72,9.82,6.78552488695,15791298,0.0000,1.0,6.7555,6.7263,54.4039,38.5666,40.6965,0.1486,-0.0193,0.1293,16.1877,7.9430,65.0000,0.0000,6.2756,7.2353,6.7555,1487941255.8596,-1067941825.0000
2010-09-28,9.79,9.86,9.66,9.86,6.81316449952,30070895,0.0000,1.0,6.7119,6.7201,55.1003,47.2738,40.5524,0.1534,-0.0120,0.1414,16.8738,18.2756,70.0000,5.0000,6.1087,7.3151,6.7119,1477588020.7441,-1052150527.0000
2010-09-27,9.86,9.89,9.725,9.81,6.7786149838,31842558,0.0000,1.0,6.6670,6.7103,54.4072,36.2492,33.4407,0.1564,-0.0044,0.1520,17.5960,27.1424,75.0000,10.0000,5.9736,7.3604,6.6670,1447517125.7441,-1082221422.0000
2010-09-24,9.92,10.095,9.89,10.06,6.95136256239,19707977,0.0000,1.0,6.6273,6.7031,58.7121,38.1343,39.2913,0.1575,0.0093,0.1668,18.2350,61.3644,80.0000,15.0000,5.8754,7.3791,6.6273,1446552199.7446,-1050378864.0000
